V4_1,Data Marking,calendar-years,Time,administrative-geography,Geography,week-number,Week,sex,Sex,age-groups,AgeGroups,recorded-deaths,Deaths
0,,2021,2021,K04000001,England and Wales,week-3,Week 3,female,Female,10-14,10-14,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
165,,2021,2021,K04000001,England and Wales,week-3,Week 3,male,Male,55-59,55-59,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
143,,2021,2021,K04000001,England and Wales,week-3,Week 3,female,Female,60-64,60-64,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
19,,2021,2021,K04000001,England and Wales,week-3,Week 3,female,Female,40-44,40-44,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-3,Week 3,all,All,50-54,50-54,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
1684,,2021,2021,K04000001,England and Wales,week-3,Week 3,all,All,85-89,85-89,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
48,,2021,2021,K04000001,England and Wales,week-3,Week 3,all,All,0-1,0-1,total-registered-deaths,Total registered deaths
3029,,2021,2021,K04000001,England and Wales,week-3,Week 3,all,All,80-84,80-84,total-registered-deaths,Total registered deaths
7,,2021,2021,K04000001,England and Wales,week-3,Week 3,all,All,25-29,25-29,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
1028,,2021,2021,K04000001,England and Wales,week-3,Week 3,male,Male,70-74,70-74,total-registered-deaths,Total registered deaths
0,,2021,2021,K04000001,England and Wales,week-3,Week 3,male,Male,0-1,0-1,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
236,,2021,2021,K04000001,England and Wales,week-3,Week 3,male,Male,60-64,60-64,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
833,,2021,2021,K04000001,England and Wales,week-3,Week 3,male,Male,80-84,80-84,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
1304,,2020,2020,K04000001,England and Wales,week-3,Week 3,female,Female,85-89,85-89,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-3,Week 3,female,Female,70-74,70-74,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2021,2021,K04000001,England and Wales,week-3,Week 3,all,All,5-9,5-9,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
438,,2021,2021,K04000001,England and Wales,week-3,Week 3,female,Female,75-79,75-79,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-3,Week 3,all,All,60-64,60-64,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-3,Week 3,all,All,15-19,15-19,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
1585,,2021,2021,K04000001,England and Wales,week-3,Week 3,all,All,80-84,80-84,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
52,,2021,2021,K04000001,England and Wales,week-3,Week 3,all,All,40-44,40-44,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-3,Week 3,female,Female,70-74,70-74,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-3,Week 3,female,Female,80-84,80-84,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-3,Week 3,all,All,85-89,85-89,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-3,Week 3,all,All,5-9,5-9,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2021,2021,K04000001,England and Wales,week-3,Week 3,all,All,10-14,10-14,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-3,Week 3,all,All,10-14,10-14,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2021,2021,K04000001,England and Wales,week-3,Week 3,male,Male,5-9,5-9,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
885,,2021,2021,K04000001,England and Wales,week-3,Week 3,all,All,70-74,70-74,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-3,Week 3,male,Male,35-39,35-39,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-3,Week 3,male,Male,40-44,40-44,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-3,Week 3,all,All,50-54,50-54,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
4184,,2021,2021,K04000001,England and Wales,week-3,Week 3,all,All,90+,90+,total-registered-deaths,Total registered deaths
24,,2021,2021,K04000001,England and Wales,week-3,Week 3,male,Male,0-1,0-1,total-registered-deaths,Total registered deaths
4,,2021,2021,K04000001,England and Wales,week-3,Week 3,male,Male,1-4,1-4,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-3,Week 3,male,Male,20-24,20-24,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
634,,2021,2021,K04000001,England and Wales,week-3,Week 3,female,Female,80-84,80-84,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
521,,2021,2021,K04000001,England and Wales,week-3,Week 3,all,All,65-69,65-69,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
806,,2021,2021,K04000001,England and Wales,week-3,Week 3,all,All,70-74,70-74,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
7,,2021,2021,K04000001,England and Wales,week-3,Week 3,female,Female,35-39,35-39,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
32,,2021,2021,K04000001,England and Wales,week-3,Week 3,all,All,35-39,35-39,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-3,Week 3,all,All,40-44,40-44,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-3,Week 3,all,All,0-1,0-1,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
12,,2021,2021,K04000001,England and Wales,week-3,Week 3,all,All,30-34,30-34,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
33,,2021,2021,K04000001,England and Wales,week-3,Week 3,male,Male,40-44,40-44,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-3,Week 3,all,All,35-39,35-39,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
255,,2021,2021,K04000001,England and Wales,week-3,Week 3,male,Male,60-64,60-64,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-3,Week 3,all,All,75-79,75-79,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-3,Week 3,female,Female,all-ages,All ages,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
76,,2021,2021,K04000001,England and Wales,week-3,Week 3,male,Male,50-54,50-54,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
1110,,2021,2021,K04000001,England and Wales,week-3,Week 3,all,All,75-79,75-79,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
2,,2021,2021,K04000001,England and Wales,week-3,Week 3,all,All,15-19,15-19,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2021,2021,K04000001,England and Wales,week-3,Week 3,male,Male,1-4,1-4,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
474,,2021,2021,K04000001,England and Wales,week-3,Week 3,female,Female,75-79,75-79,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-3,Week 3,female,Female,55-59,55-59,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
7,,2021,2021,K04000001,England and Wales,week-3,Week 3,female,Female,25-29,25-29,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
110,,2021,2021,K04000001,England and Wales,week-3,Week 3,female,Female,55-59,55-59,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-3,Week 3,female,Female,30-34,30-34,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
96,,2021,2021,K04000001,England and Wales,week-3,Week 3,all,All,35-39,35-39,total-registered-deaths,Total registered deaths
7,,2021,2021,K04000001,England and Wales,week-3,Week 3,all,All,1-4,1-4,total-registered-deaths,Total registered deaths
34,,2021,2021,K04000001,England and Wales,week-3,Week 3,male,Male,40-44,40-44,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2021,2021,K04000001,England and Wales,week-3,Week 3,all,All,1-4,1-4,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
4,,2021,2021,K04000001,England and Wales,week-3,Week 3,female,Female,5-9,5-9,total-registered-deaths,Total registered deaths
1,,2021,2021,K04000001,England and Wales,week-3,Week 3,all,All,10-14,10-14,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
18,,2021,2021,K04000001,England and Wales,week-3,Week 3,male,Male,35-39,35-39,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-3,Week 3,all,All,1-4,1-4,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
7,,2021,2021,K04000001,England and Wales,week-3,Week 3,male,Male,30-34,30-34,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
39,,2021,2021,K04000001,England and Wales,week-3,Week 3,female,Female,45-49,45-49,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
701,,2021,2021,K04000001,England and Wales,week-3,Week 3,male,Male,75-79,75-79,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
849,,2021,2021,K04000001,England and Wales,week-3,Week 3,female,Female,85-89,85-89,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-3,Week 3,male,Male,90+,90+,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
11,,2021,2021,K04000001,England and Wales,week-3,Week 3,all,All,25-29,25-29,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-3,Week 3,male,Male,55-59,55-59,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
1023,,2020,2020,K04000001,England and Wales,week-3,Week 3,female,Female,80-84,80-84,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-3,Week 3,male,Male,65-69,65-69,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
1933,,2020,2020,K04000001,England and Wales,week-3,Week 3,female,Female,90+,90+,total-registered-deaths,Total registered deaths
4,,2020,2020,K04000001,England and Wales,week-3,Week 3,female,Female,20-24,20-24,total-registered-deaths,Total registered deaths
30,,2021,2021,K04000001,England and Wales,week-3,Week 3,female,Female,30-34,30-34,total-registered-deaths,Total registered deaths
2295,,2021,2021,K04000001,England and Wales,week-3,Week 3,all,All,75-79,75-79,total-registered-deaths,Total registered deaths
108,,2021,2021,K04000001,England and Wales,week-3,Week 3,male,Male,40-44,40-44,total-registered-deaths,Total registered deaths
38,,2021,2021,K04000001,England and Wales,week-3,Week 3,male,Male,30-34,30-34,total-registered-deaths,Total registered deaths
3,,2021,2021,K04000001,England and Wales,week-3,Week 3,female,Female,10-14,10-14,total-registered-deaths,Total registered deaths
5,,2021,2021,K04000001,England and Wales,week-3,Week 3,female,Female,20-24,20-24,total-registered-deaths,Total registered deaths
0,,2021,2021,K04000001,England and Wales,week-3,Week 3,male,Male,15-19,15-19,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2021,2021,K04000001,England and Wales,week-3,Week 3,all,All,0-1,0-1,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
477,,2021,2021,K04000001,England and Wales,week-3,Week 3,female,Female,65-69,65-69,total-registered-deaths,Total registered deaths
945,,2021,2021,K04000001,England and Wales,week-3,Week 3,female,Female,75-79,75-79,total-registered-deaths,Total registered deaths
2646,,2021,2021,K04000001,England and Wales,week-3,Week 3,female,Female,90+,90+,total-registered-deaths,Total registered deaths
58,,2021,2021,K04000001,England and Wales,week-3,Week 3,female,Female,50-54,50-54,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
275,,2021,2021,K04000001,England and Wales,week-3,Week 3,all,All,55-59,55-59,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
107,,2021,2021,K04000001,England and Wales,week-3,Week 3,female,Female,55-59,55-59,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
835,,2021,2021,K04000001,England and Wales,week-3,Week 3,male,Male,85-89,85-89,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
2,,2021,2021,K04000001,England and Wales,week-3,Week 3,female,Female,15-19,15-19,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-3,Week 3,male,Male,10-14,10-14,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-3,Week 3,female,Female,0-1,0-1,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
60,,2021,2021,K04000001,England and Wales,week-3,Week 3,male,Male,45-49,45-49,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2020,2020,K04000001,England and Wales,week-3,Week 3,male,Male,all-ages,All ages,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-3,Week 3,female,Female,45-49,45-49,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
36,,2021,2021,K04000001,England and Wales,week-3,Week 3,female,Female,45-49,45-49,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2021,2021,K04000001,England and Wales,week-3,Week 3,female,Female,15-19,15-19,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-3,Week 3,male,Male,all-ages,All ages,total-registered-deaths,Total registered deaths
327,,2021,2021,K04000001,England and Wales,week-3,Week 3,male,Male,65-69,65-69,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-3,Week 3,female,Female,1-4,1-4,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-3,Week 3,male,Male,80-84,80-84,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
