V4_1,Data Marking,calendar-years,Time,administrative-geography,Geography,week-number,Week,sex,Sex,age-groups,AgeGroups,recorded-deaths,Deaths
389,,2020,2020,K04000001,England and Wales,week-30,Week 30,female,Female,70-74,70-74,total-registered-deaths,Total registered deaths
1,,2020,2020,K04000001,England and Wales,week-22,Week 22,male,Male,20-24,20-24,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-3,Week 03,all,All,15-19,15-19,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-15,Week 15,female,Female,1-4,01-04,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
4,,2020,2020,K04000001,England and Wales,week-14,Week 14,female,Female,40-44,40-44,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
44,,2020,2020,K04000001,England and Wales,week-27,Week 27,all,All,30-34,30-34,total-registered-deaths,Total registered deaths
175,,2020,2020,K04000001,England and Wales,week-31,Week 31,all,All,45-49,45-49,total-registered-deaths,Total registered deaths
1,,2020,2020,K04000001,England and Wales,week-49,Week 49,female,Female,25-29,25-29,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
90,,2020,2020,K04000001,England and Wales,week-51,Week 51,female,Female,70-74,70-74,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
145,,2020,2020,K04000001,England and Wales,week-52,Week 52,female,Female,75-79,75-79,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
73,,2020,2020,K04000001,England and Wales,week-42,Week 42,all,All,35-39,35-39,total-registered-deaths,Total registered deaths
32,,2020,2020,K04000001,England and Wales,week-24,Week 24,female,Female,35-39,35-39,total-registered-deaths,Total registered deaths
2,,2020,2020,K04000001,England and Wales,week-43,Week 43,female,Female,5-9,05-09,total-registered-deaths,Total registered deaths
100,,2020,2020,K04000001,England and Wales,week-32,Week 32,all,All,40-44,40-44,total-registered-deaths,Total registered deaths
137,,2020,2020,K04000001,England and Wales,week-37,Week 37,female,Female,55-59,55-59,total-registered-deaths,Total registered deaths
1,,2020,2020,K04000001,England and Wales,week-32,Week 32,male,Male,40-44,40-44,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
4,,2020,2020,K04000001,England and Wales,week-23,Week 23,all,All,5-9,05-09,total-registered-deaths,Total registered deaths
60,,2020,2020,K04000001,England and Wales,week-9,Week 09,female,Female,45-49,45-49,total-registered-deaths,Total registered deaths
45,,2020,2020,K04000001,England and Wales,week-41,Week 41,all,All,0-1,00-01,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-41,Week 41,female,Female,5-9,05-09,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-33,Week 33,male,Male,0-1,00-01,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
136,,2020,2020,K04000001,England and Wales,week-7,Week 07,female,Female,55-59,55-59,total-registered-deaths,Total registered deaths
196,,2020,2020,K04000001,England and Wales,week-36,Week 36,male,Male,60-64,60-64,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-48,Week 48,all,All,5-9,05-09,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
118,,2020,2020,K04000001,England and Wales,week-47,Week 47,all,All,40-44,40-44,total-registered-deaths,Total registered deaths
1,,2020,2020,K04000001,England and Wales,week-37,Week 37,all,All,40-44,40-44,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
98,,2020,2020,K04000001,England and Wales,week-5,Week 05,female,Female,50-54,50-54,total-registered-deaths,Total registered deaths
69,,2020,2020,K04000001,England and Wales,week-42,Week 42,male,Male,85-89,85-89,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
36,,2020,2020,K04000001,England and Wales,week-48,Week 48,female,Female,60-64,60-64,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-2,Week 02,male,Male,0-1,00-01,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
26,,2020,2020,K04000001,England and Wales,week-1,Week 01,female,Female,40-44,40-44,total-registered-deaths,Total registered deaths
4,,2020,2020,K04000001,England and Wales,week-32,Week 32,female,Female,60-64,60-64,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
272,,2020,2020,K04000001,England and Wales,week-16,Week 16,male,Male,60-64,60-64,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
58,,2020,2020,K04000001,England and Wales,week-47,Week 47,all,All,55-59,55-59,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
772,,2020,2020,K04000001,England and Wales,week-19,Week 19,all,All,80-84,80-84,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-8,Week 08,male,Male,5-9,05-09,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
735,,2020,2020,K04000001,England and Wales,week-21,Week 21,all,All,65-69,65-69,total-registered-deaths,Total registered deaths
70,,2020,2020,K04000001,England and Wales,week-43,Week 43,male,Male,40-44,40-44,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-8,Week 08,all,All,10-14,10-14,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
175,,2020,2020,K04000001,England and Wales,week-6,Week 06,male,Male,50-54,50-54,total-registered-deaths,Total registered deaths
1325,,2020,2020,K04000001,England and Wales,week-10,Week 10,all,All,75-79,75-79,total-registered-deaths,Total registered deaths
35,,2020,2020,K04000001,England and Wales,week-50,Week 50,all,All,25-29,25-29,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-4,Week 04,all,All,55-59,55-59,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
105,,2020,2020,K04000001,England and Wales,week-8,Week 08,male,Male,45-49,45-49,total-registered-deaths,Total registered deaths
351,,2020,2020,K04000001,England and Wales,week-41,Week 41,all,All,55-59,55-59,total-registered-deaths,Total registered deaths
10,,2021,2021,K04000001,England and Wales,week-9,Week 09,male,Male,15-19,15-19,total-registered-deaths,Total registered deaths
97,,2020,2020,K04000001,England and Wales,week-13,Week 13,male,Male,45-49,45-49,total-registered-deaths,Total registered deaths
1528,,2020,2020,K04000001,England and Wales,week-9,Week 09,female,Female,90+,90+,total-registered-deaths,Total registered deaths
9,,2020,2020,K04000001,England and Wales,week-37,Week 37,male,Male,75-79,75-79,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
16,,2020,2020,K04000001,England and Wales,week-31,Week 31,male,Male,75-79,75-79,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
2,,2020,2020,K04000001,England and Wales,week-7,Week 07,female,Female,1-4,01-04,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-5,Week 05,all,All,85-89,85-89,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
2,,2020,2020,K04000001,England and Wales,week-5,Week 05,female,Female,1-4,01-04,total-registered-deaths,Total registered deaths
35,,2020,2020,K04000001,England and Wales,week-18,Week 18,male,Male,30-34,30-34,total-registered-deaths,Total registered deaths
1797,,2020,2020,K04000001,England and Wales,week-15,Week 15,all,All,70-74,70-74,total-registered-deaths,Total registered deaths
1296,,2020,2020,K04000001,England and Wales,week-38,Week 38,female,Female,90+,90+,total-registered-deaths,Total registered deaths
44,,2020,2020,K04000001,England and Wales,week-11,Week 11,all,All,all-ages,All ages,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-31,Week 31,female,Female,1-4,01-04,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
2888,,2020,2020,K04000001,England and Wales,week-18,Week 18,female,Female,90+,90+,total-registered-deaths,Total registered deaths
98,,2020,2020,K04000001,England and Wales,week-19,Week 19,male,Male,45-49,45-49,total-registered-deaths,Total registered deaths
16,,2020,2020,K04000001,England and Wales,week-45,Week 45,female,Female,0-1,00-01,total-registered-deaths,Total registered deaths
1608,,2020,2020,K04000001,England and Wales,week-38,Week 38,all,All,85-89,85-89,total-registered-deaths,Total registered deaths
813,,2020,2020,K04000001,England and Wales,week-17,Week 17,female,Female,85-89,85-89,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
41,,2020,2020,K04000001,England and Wales,week-42,Week 42,all,All,0-1,00-01,total-registered-deaths,Total registered deaths
725,,2020,2020,K04000001,England and Wales,week-10,Week 10,male,Male,75-79,75-79,total-registered-deaths,Total registered deaths
1040,,2020,2020,K04000001,England and Wales,week-17,Week 17,all,All,75-79,75-79,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
5,,2020,2020,K04000001,England and Wales,week-29,Week 29,male,Male,55-59,55-59,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
62,,2020,2020,K04000001,England and Wales,week-18,Week 18,male,Male,50-54,50-54,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
,x,2021,2021,K04000001,England and Wales,week-53,Week 53,female,Female,0-1,00-01,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-32,Week 32,male,Male,90+,90+,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-19,Week 19,male,Male,75-79,75-79,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-22,Week 22,female,Female,10-14,10-14,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-34,Week 34,male,Male,25-29,25-29,total-registered-deaths,Total registered deaths
,x,2021,2021,K04000001,England and Wales,week-42,Week 42,all,All,40-44,40-44,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-17,Week 17,male,Male,10-14,10-14,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2021,2021,K04000001,England and Wales,week-4,Week 04,female,Female,20-24,20-24,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
17,,2021,2021,K04000001,England and Wales,week-11,Week 11,female,Female,55-59,55-59,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
2,,2021,2021,K04000001,England and Wales,week-14,Week 14,female,Female,10-14,10-14,total-registered-deaths,Total registered deaths
13,,2021,2021,K04000001,England and Wales,week-11,Week 11,male,Male,50-54,50-54,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-5,Week 05,all,All,10-14,10-14,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-10,Week 10,male,Male,80-84,80-84,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2020,2020,K04000001,England and Wales,week-20,Week 20,all,All,0-1,00-01,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
105,,2021,2021,K04000001,England and Wales,week-6,Week 06,all,All,50-54,50-54,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2021,2021,K04000001,England and Wales,week-7,Week 07,male,Male,15-19,15-19,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
0,,2021,2021,K04000001,England and Wales,week-3,Week 03,all,All,1-4,01-04,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-31,Week 31,all,All,0-1,00-01,total-registered-deaths,Total registered deaths
0,,2021,2021,K04000001,England and Wales,week-14,Week 14,all,All,1-4,01-04,deaths-involving-covid-19-registrations,Deaths involving COVID-19: registrations
127,,2020,2020,K04000001,England and Wales,week-46,Week 46,female,Female,75-79,75-79,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-27,Week 27,male,Male,0-1,00-01,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2020,2020,K04000001,England and Wales,week-49,Week 49,male,Male,all-ages,All ages,total-registered-deaths,Total registered deaths
198,,2020,2020,K04000001,England and Wales,week-21,Week 21,male,Male,90+,90+,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
5,,2020,2020,K04000001,England and Wales,week-37,Week 37,all,All,60-64,60-64,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2021,2021,K04000001,England and Wales,week-8,Week 08,male,Male,0-1,00-01,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
1,,2020,2020,K04000001,England and Wales,week-29,Week 29,male,Male,60-64,60-64,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
98,,2021,2021,K04000001,England and Wales,week-1,Week 01,female,Female,60-64,60-64,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
22,,2020,2020,K04000001,England and Wales,week-32,Week 32,female,Female,90+,90+,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
0,,2020,2020,K04000001,England and Wales,week-3,Week 03,male,Male,90+,90+,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
1,,2020,2020,K04000001,England and Wales,week-14,Week 14,male,Male,15-19,15-19,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
96,,2021,2021,K04000001,England and Wales,week-10,Week 10,female,Female,85-89,85-89,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
11,,2021,2021,K04000001,England and Wales,week-4,Week 04,male,Male,30-34,30-34,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-49,Week 49,female,Female,45-49,45-49,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-40,Week 40,male,Male,40-44,40-44,total-registered-deaths,Total registered deaths
0,,2020,2020,K04000001,England and Wales,week-24,Week 24,female,Female,25-29,25-29,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
,x,2021,2021,K04000001,England and Wales,week-40,Week 40,male,Male,80-84,80-84,deaths-involving-covid-19-occurrences,Deaths involving COVID-19: occurrences
